time,port_target_error_x_mm,port_target_error_y_mm,port_target_error_z_mm,plug_tip_error_x_mm,plug_tip_error_y_mm,plug_tip_error_z_mm,port_marker_camera_count,plug_marker_camera_count
2.557000000000000028e+01,-1.737583402500603169e-01,1.080934726548909985e-01,-4.712751666081649304e-01,1.130248085496055044e-01,8.497601686918709873e-02,-5.321767828581069892e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.558000000000000185e+01,-5.832449659894517469e-01,1.508261072882821630e-01,-2.182618158833582456e-01,2.395192734874207474e-01,3.756337249013474988e-01,2.055709738429944977e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.558999999999999986e+01,-3.227872907438367189e-01,-1.903905607814615486e-01,-6.664338937071301316e-01,8.102239440329894737e-01,-4.290588429349817545e-01,6.611793250888009510e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.560000000000000142e+01,1.004274527244636284e+00,6.334200469899631258e-01,-1.927351917759834166e-01,1.668008207779875240e+00,7.963649470157374566e-01,9.613720569243699998e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.560999999999999943e+01,3.231285765991631642e-01,3.703411649785826043e-01,1.022353933322617259e+00,-4.935102666433766050e-01,-2.004049563817944524e-01,1.618149595904450067e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.562000000000000099e+01,-7.129956312580676414e-02,2.288391315359294964e-01,-5.739261603873169193e-01,7.013471924640357624e-01,-5.543187490876233525e-01,3.457697844377882745e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.562999999999999901e+01,-3.316626475986239608e-01,2.964343527531720923e-01,-1.981878119047264519e-01,-2.166290002673654236e-01,8.088029009756247945e-02,-5.612469592124469386e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.564000000000000057e+01,-2.245838038498898515e-01,-2.619315342574091154e-01,9.353846617949912456e-01,-7.607120901804154123e-01,1.362056716788795363e-01,1.567381533778444691e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.565000000000000213e+01,4.660264792074320095e-01,-2.879093098204221768e-01,2.141946542725259306e-01,1.006075665874184288e-02,1.189860793284591711e+00,-3.383574546067524835e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.566000000000000014e+01,-2.032302148008702236e-01,-2.388520836248797519e+00,2.193761670978844336e-01,-2.681742437191797501e-01,9.669804415819438503e-01,-9.044542858144266617e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.567000000000000171e+01,-4.792064017532793319e-01,-4.566821375637797331e-01,-9.032515955964548482e-01,7.412037717388630931e-02,-1.147969559761152780e+00,-3.712309405506930560e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.567999999999999972e+01,-3.993101205308768886e-01,3.545550617520265568e-01,-3.951582329918545966e-01,-6.978442387642891376e-01,3.727610258950075917e-01,2.211039613000398418e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.569000000000000128e+01,1.041689042792892650e+00,1.699662935431056621e+00,3.504465421313440743e-01,-8.542030315607240798e-02,-1.221621452714927170e+00,-8.632372706773860926e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.569999999999999929e+01,-5.009905024847549626e-01,-7.905807025545552591e-01,8.527486628412406233e-01,-6.467275300314490050e-01,2.580216168479587679e-01,-2.047465336031395466e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.571000000000000085e+01,1.105394483165309083e+00,3.114939960580098699e-01,6.033593467659192910e-01,2.144537648923749984e-01,-4.037083246300476880e-01,1.026714152283725312e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.571999999999999886e+01,-8.043589414671037385e-01,2.833256531152850144e-01,-6.402755198742227094e-01,2.336490645920008546e-01,-8.851409174719382378e-01,2.629750821989684795e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.573000000000000043e+01,-5.706288360820127581e-01,-7.434370061527584284e-01,-3.184878219991693626e-01,1.264099209540320290e+00,6.948788892056079192e-01,-1.691268925815725410e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.574000000000000199e+01,-2.229733597188671146e-01,-6.264679768553937933e-01,8.986862816662277709e-02,-3.946486732975679201e-01,1.436168742641297236e+00,-2.447268987937345486e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.575000000000000000e+01,-3.672314063282583474e-01,2.409208094222847762e-01,-6.738945894579906337e-01,2.025398530424160626e-01,-1.378410104927174640e+00,-8.996842066707477770e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.576000000000000156e+01,1.158873949993421970e+00,-9.272835702853754469e-01,-6.983014730717052032e-01,5.553740379642541081e-01,-4.751673180573012800e-01,2.080919945127712722e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.576999999999999957e+01,2.839048705005065010e-01,2.676553510752577303e-01,-6.236855406979158190e-01,-1.166706001600292808e+00,-3.663955313473743480e-01,8.504823412746054245e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.578000000000000114e+01,-1.807983143143343518e-01,1.682974603597897634e-01,-8.177163741867055080e-01,-1.376103849810572655e-01,-9.660057713217207187e-01,4.294088895105963033e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.578999999999999915e+01,-4.249060331739107355e-01,-1.502970436304096324e+00,-5.143491626878882172e-01,4.157850129861001554e-01,-4.888727783979307517e-01,6.615163584102745631e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.580000000000000071e+01,4.114816706806273539e-01,1.748548603204336249e+00,5.257977220285425801e-01,7.407474870059077565e-01,9.853016156385896451e-01,-1.873984567073883056e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.581000000000000227e+01,8.564645944701687608e-02,1.180683459399700652e+00,6.014613264698764894e-01,1.388234646706593134e-01,6.251170098819924803e-02,1.084312688581778872e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.582000000000000028e+01,-1.043528699403023507e+00,1.680054074543191334e-01,4.519846978077168842e-01,3.739809893493761805e-02,2.339708016646513400e-02,-3.441024215814492138e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.583000000000000185e+01,4.514817780007923664e-01,-9.822921492066427618e-01,2.237311899099259094e-01,-1.035745891299622023e-01,2.173847172124987459e-01,-5.284036947574843879e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.583999999999999986e+01,-1.807365792380610792e-01,1.122128156262225396e+00,-8.587678210525417910e-02,9.891143939609603475e-01,1.882401375180586811e-02,-1.157398889697125455e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.585000000000000142e+01,6.241818704010443364e-01,3.660940203906171142e-01,-2.847079845014199861e-02,-1.427713777852973598e+00,7.016756738118523629e-01,5.239276887279986639e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.585999999999999943e+01,-6.771437145974834593e-02,1.349218171224353391e-01,5.734088854022489912e-01,7.479078750520784524e-01,-1.475468497542542501e+00,-2.129102755987766216e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.587000000000000099e+01,5.047522987721292376e-01,-6.440988242573109090e-02,-1.374035915622240367e-01,-2.882698197011618335e-01,-8.316903050109014650e-01,-6.714635208968644520e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.587999999999999901e+01,5.362172015449806484e-01,-1.357797316730025017e-01,3.487529542532952220e-01,-2.245362693038543966e-01,-8.856947338483633914e-01,1.071528222075568415e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.589000000000000057e+01,6.996526409297487703e-01,1.627136524146033381e-02,3.554457919959785883e-01,-1.627585383232044158e-02,9.513718855473363156e-01,7.233268711476226187e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.590000000000000213e+01,8.440416813544626695e-02,2.718456301889493609e-01,8.405872610079967444e-01,2.871384474305294088e-01,-1.996875548699872382e-01,-1.106563930478698943e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.591000000000000014e+01,2.738069402199727609e-01,-1.192907815801280691e-01,3.768454536493548446e-01,-2.573347363190731096e-01,1.424423764584126229e+00,-3.291943627297122532e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.592000000000000171e+01,3.290920714648926104e-01,6.357036695884832334e-01,-3.080757481919160767e-01,4.702736020045783505e-05,1.438211661114296991e+00,6.993162382054052273e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.592999999999999972e+01,1.344131560875178044e-01,3.360062062199298261e-01,-7.024103616906085534e-01,9.438848561536261617e-01,5.407754412226628560e-01,4.712238413366875989e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.594000000000000128e+01,-1.869582472835279452e-01,-8.780294517257702935e-02,-2.094082174408651298e-01,4.282977667395548860e-01,-7.167254847009751906e-01,-4.841713595613583720e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.594999999999999929e+01,5.439210409020900361e-02,6.010237875723190015e-01,-2.261574274272648566e-01,-8.690409887227440455e-01,-2.505789421461401822e-01,-7.314176761447077624e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.596000000000000085e+01,-7.413224430239812035e-01,3.082329532670402550e-01,-7.850343699167261491e-01,-5.724701874453008710e-02,-3.878583205190744287e-01,-4.506670000108403684e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.596999999999999886e+01,-2.134478133657830012e-01,3.986758056844230680e-01,7.326947183294851840e-02,5.069576881568116367e-01,4.879910008398491428e-02,1.824492736957061823e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.598000000000000043e+01,-3.670846894933410542e-01,1.080853058739728034e+00,1.527524363819865449e+00,2.694883766413136428e-02,1.683330486884626609e-02,-4.431270283000721122e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.599000000000000199e+01,-1.493301657645773606e+00,4.152464657189991470e-01,6.897111707734326913e-01,2.204585997792884999e-01,2.475023826050692932e-01,-1.401593024957792366e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.600000000000000000e+01,3.853335637472588004e-01,1.557278310540533006e-01,-4.594994827107345969e-01,-5.935726992799400525e-01,1.628069878062965437e-01,1.501849825499279589e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.601000000000000156e+01,1.551205711974035228e-01,7.752726476990545734e-01,3.682764187410425549e-01,7.775922799443391042e-01,-4.987362988028154476e-01,2.497417247018240971e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.601999999999999957e+01,4.266855993149964998e-02,2.443123660335055902e-01,-5.247219890626153571e-01,-2.731460354510745203e-01,6.656353336698672685e-01,-1.729022029292037743e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.603000000000000114e+01,-1.331153821072794674e-01,1.121014753179772061e+00,-5.106969843416964139e-01,4.626334469882281697e-01,-3.441457977095829790e-01,-3.217670691670893035e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.603999999999999915e+01,-8.347909448327972548e-02,-3.481236565687217954e-01,1.042759947477156501e-01,-5.903227612494704735e-01,3.615355298000055839e-01,-6.937825716512024954e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.605000000000000071e+01,-2.939376279295496941e-01,8.447721038887245903e-01,-1.865676591450426969e-01,-5.707586288986876699e-01,-1.352121439473885633e+00,-3.430508702373380459e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.606000000000000227e+01,-9.442213370285112983e-01,-3.076037870972658794e-01,1.547775484808888713e+00,8.225651606658390680e-01,-4.724785302211431670e-01,8.837040578011379210e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.607000000000000028e+01,-3.869007881673325322e-01,-3.574029686098656455e-02,-1.276781341927546443e+00,-4.144655423052590049e-01,5.708720703221925596e-01,3.885837569495009802e-03,3.000000000000000000e+00,3.000000000000000000e+00
2.608000000000000185e+01,8.953352247494383853e-01,-1.593532430999022864e-02,7.246320435053688058e-01,-1.372905975770083442e+00,-1.620990641984842995e+00,8.935916972676594128e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.608999999999999986e+01,-4.556948672935767775e-01,4.542267332501292998e-01,-3.523049662259580828e-01,-9.846563500805621816e-01,-3.822787180729481094e-02,1.631216139682645228e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.610000000000000142e+01,-6.334704982243338778e-01,2.306339470643514744e-01,-1.041938889879467922e+00,2.365581621569384785e-01,1.302258447894222293e+00,-9.935910752497667531e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.610999999999999943e+01,1.962549691707921040e-01,-9.412575754074170575e-01,-1.613110351984969881e+00,2.623028060881882340e-01,-3.558296441961705803e-01,2.103242516764081138e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.612000000000000099e+01,1.030214725529304820e+00,-4.064657681759897834e-01,2.894018729859837435e-02,-1.681720373509915101e-01,-9.262303772804569846e-01,7.806462129933411376e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.612999999999999901e+01,2.392447134947350840e-01,-1.220960484147937120e+00,1.851543960622592522e-01,-1.506930951192253509e-02,6.310361668732111795e-02,-9.328954080548568228e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.614000000000000057e+01,2.938483688514070824e-01,-2.117691975972446627e-01,4.628555864601979764e-01,-6.037950027367455785e-01,-1.400627279648514190e-01,1.566901809037846149e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.615000000000000213e+01,3.690850664424677463e-01,4.736065885775908590e-01,3.509696975626530602e-01,-6.116098724974483591e-01,3.336081529749512775e-01,6.902767756162830892e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.616000000000000014e+01,7.073876094598474662e-01,-9.976228063222625231e-01,6.424503692057381699e-01,-3.096493492954766058e-01,6.978870448964835660e-01,1.213397318164610716e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.617000000000000171e+01,2.795731336373424858e-01,3.985577586275157458e-01,-8.933330866763844469e-01,1.266354782501477594e-01,-1.617819811368659266e-01,-8.158172297786370208e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.617999999999999972e+01,-1.016586387342366393e-01,1.026048195432172072e-01,-1.937832194509603312e-02,-4.556490738610863289e-01,-3.181452943742946182e-01,1.102465349285042251e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.619000000000000128e+01,-1.027878008370203267e+00,6.348802389510854738e-02,-7.180107829232174055e-01,-7.507734549631051024e-01,9.884453852262997664e-01,7.665105934673288601e-02,3.000000000000000000e+00,3.000000000000000000e+00
2.619999999999999929e+01,9.201916427261092046e-01,-9.894767609835986022e-02,4.975557365382021757e-01,6.412928584961646861e-01,1.941973420364007108e+00,-8.176929225918172506e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.621000000000000085e+01,-1.954295166307767895e-01,5.489624446141094793e-01,-7.505118019582868172e-01,-1.416092429553372778e-01,2.657721855885419870e-01,4.988875762007571879e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.621999999999999886e+01,4.899595088626862438e-02,1.181928986395797132e+00,-2.332272832953341535e-01,-1.025254995907304290e+00,6.639551878156457754e-01,3.032735024823818293e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.623000000000000043e+01,-1.669757390151960230e-01,7.622443447728444177e-01,2.953128979316099745e-01,-2.718838994541505905e-01,3.059012167552777051e-01,-9.194418182746355583e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.624000000000000199e+01,-4.924011709373649071e-01,1.350450467380581721e-01,4.558907026656067174e-01,1.196418087895390059e-01,6.269001686009523233e-01,3.974057583102652558e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.625000000000000000e+01,3.985309610477771880e-01,-1.068296549811220686e+00,4.447675718245447385e-01,-4.728399648290526613e-02,-7.558498968934235229e-01,2.233449647304208696e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.626000000000000156e+01,-3.118212001276682299e-01,1.389398616448711543e+00,-7.837073980720976607e-01,-8.234357926631685753e-01,-1.069743480921370171e+00,-1.769346854814113357e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.626999999999999957e+01,6.429269086375144493e-01,-9.898732531244958111e-01,3.164924263664437021e-01,-1.016872137742097504e-02,1.477710059148762411e+00,-3.115438310522522514e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.628000000000000114e+01,-4.014597413907611267e-01,5.111751080756343768e-01,2.450282646286883192e-01,3.670073060489109640e-01,-7.853997348087338182e-01,-8.449293149107584000e-01,3.000000000000000000e+00,3.000000000000000000e+00
2.628999999999999915e+01,-1.954394966113826015e-01,9.541476510022128821e-02,5.688070151537161223e-01,6.393580404644716442e-01,-5.687223706030697379e-01,9.204240276228237150e-01,3.000000000000000000e+00,3.000000000000000000e+00
