time,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z
9.900000000000000355e+00,2.820830575280556807e-01,4.032307358018862864e-01,9.653171023801797590e-01,-1.395045992883597041e-01,3.950777137666431904e-01,9.929687032845336825e-01
9.910000000000000142e+00,2.820789480273510619e-01,4.032353829122673483e-01,9.653212107651841789e-01,-1.393968283596747071e-01,3.955857618142840093e-01,9.933087874739108258e-01
9.919999999999999929e+00,2.820755625841925851e-01,4.032404197687450287e-01,9.653254355027922617e-01,-1.393086382820891422e-01,3.960055694293950213e-01,9.935962935882896030e-01
9.929999999999999716e+00,2.820730050159845903e-01,4.032453453423178180e-01,9.653294108086440950e-01,-1.392368183913276769e-01,3.963655614811218975e-01,9.938498000180422398e-01
9.939999999999999503e+00,2.820712888482168612e-01,4.032497538837684914e-01,9.653328542980421645e-01,-1.391777615773116816e-01,3.966871054459767953e-01,9.940837128718833515e-01
9.950000000000001066e+00,2.820703514231788778e-01,4.032534983268198370e-01,9.653356754301392062e-01,-1.391280281352237636e-01,3.969858137742039439e-01,9.943087669776988768e-01
9.960000000000000853e+00,2.820700531240016851e-01,4.032566549192523331e-01,9.653379522354790243e-01,-1.390846286993676351e-01,3.972725973852274106e-01,9.945325252197678711e-01
9.970000000000000639e+00,2.820701609508016738e-01,4.032592791090746642e-01,9.653397660380869105e-01,-1.390450811879524462e-01,3.975547290898613362e-01,9.947599935126935078e-01
9.980000000000000426e+00,2.820704812294996811e-01,4.032613366359710239e-01,9.653411312220940843e-01,-1.390074423504154277e-01,3.978367026871187928e-01,9.949941495040065531e-01
9.990000000000000213e+00,2.820709102420690950e-01,4.032627857630833312e-01,9.653420417192608571e-01,-1.389703335912749749e-01,3.981209098662276680e-01,9.952363566995041655e-01
1.000000000000000000e+01,2.820713942879602976e-01,4.032636499044670031e-01,9.653425268939136439e-01,-1.389329171462407309e-01,3.984081702177453832e-01,9.954867014117335655e-01
1.000999999999999979e+01,2.820719461601250422e-01,4.032639990160751253e-01,9.653426354081691141e-01,-1.388948001817922329e-01,3.986981445652737488e-01,9.957442883174363324e-01
1.001999999999999957e+01,2.820725817006907721e-01,4.032640480577375786e-01,9.653425129470231125e-01,-1.388559379025590401e-01,3.989896596663236039e-01,9.960074828189742213e-01
1.002999999999999936e+01,2.820732325560244558e-01,4.032639451378290940e-01,9.653422738207353415e-01,-1.388166309062528470e-01,3.992809734974450131e-01,9.962740775264649074e-01
1.004000000000000092e+01,2.820738841295602484e-01,4.032636227260864015e-01,9.653418763071693887e-01,-1.387773081002947884e-01,3.995698495197947953e-01,9.965414366654968825e-01
1.005000000000000071e+01,2.820745741200018641e-01,4.032629716584871238e-01,9.653412404763260790e-01,-1.387384291325376995e-01,3.998536630403447534e-01,9.968065930135281416e-01
1.006000000000000050e+01,2.820753133879432828e-01,4.032619951699945027e-01,9.653403676182171766e-01,-1.387005871327882944e-01,4.001295997774149682e-01,9.970663353235784676e-01
1.007000000000000028e+01,2.820760924950224124e-01,4.032607851912410890e-01,9.653393230637330458e-01,-1.386644575120959122e-01,4.003947010082663516e-01,9.973172622994613823e-01
1.008000000000000007e+01,2.820769032414780497e-01,4.032594146189597550e-01,9.653381586423904759e-01,-1.386307216187547819e-01,4.006459120786723949e-01,9.975558498173051625e-01
1.008999999999999986e+01,2.820777401184858535e-01,4.032579345372419022e-01,9.653369106533586930e-01,-1.386000518155036665e-01,4.008801106643897771e-01,9.977784865065092434e-01
1.009999999999999964e+01,2.820785996992504763e-01,4.032563799151485107e-01,9.653356039366461916e-01,-1.385731047264644189e-01,4.010941230214453146e-01,9.979814985848840525e-01
1.010999999999999943e+01,2.820794799488355875e-01,4.032547743827735176e-01,9.653342553391189851e-01,-1.385505192160013666e-01,4.012847407109464415e-01,9.981611741332224730e-01
1.012000000000000099e+01,2.820803394543108245e-01,4.032531899513939755e-01,9.653329275046875768e-01,-1.385308353066444231e-01,4.014460499789657688e-01,9.983136003784714996e-01
1.013000000000000078e+01,2.820809810752309965e-01,4.032519411325976022e-01,9.653318908135546383e-01,-1.385079607886426922e-01,4.015698317920062821e-01,9.984374421938617683e-01
1.014000000000000057e+01,2.820812479452838306e-01,4.032513401464277170e-01,9.653313990150890200e-01,-1.384792124376615086e-01,4.016580589547030788e-01,9.985370509589983623e-01
1.015000000000000036e+01,2.820812700351137403e-01,4.032512578789952951e-01,9.653313440876284401e-01,-1.384446750832523942e-01,4.017184542548137283e-01,9.986192906024828897e-01
1.016000000000000014e+01,2.820811723144195926e-01,4.032517050190071450e-01,9.653317042958853289e-01,-1.384054771842407883e-01,4.017599745529292221e-01,9.986911627262261559e-01
1.016999999999999993e+01,2.820808729592519937e-01,4.032527828981833373e-01,9.653325547250403149e-01,-1.383630920759844340e-01,4.017908915267342507e-01,9.987587616313879924e-01
1.017999999999999972e+01,2.820803382994382935e-01,4.032544476742789263e-01,9.653338627512658698e-01,-1.383187919136344701e-01,4.018179412425427754e-01,9.988269722225147085e-01
1.018999999999999950e+01,2.820796248968711617e-01,4.032565062281360246e-01,9.653354789420703908e-01,-1.382734977588129244e-01,4.018461232840188635e-01,9.988994271319509011e-01
1.020000000000000107e+01,2.820788330299945912e-01,4.032586772192889857e-01,9.653371868840487924e-01,-1.382278123709219375e-01,4.018788716222277402e-01,9.989786389003344480e-01
1.021000000000000085e+01,2.820780592517164176e-01,4.032607321992698890e-01,9.653388082422723615e-01,-1.381821392688097061e-01,4.019183175257216578e-01,9.990661561207658803e-01
1.022000000000000064e+01,2.820773801929389868e-01,4.032625185761786746e-01,9.653402212645134650e-01,-1.381367548154787128e-01,4.019655724158897048e-01,9.991627427327774980e-01
1.023000000000000043e+01,2.820768494057699360e-01,4.032639473606796088e-01,9.653413528420469181e-01,-1.380918622021167219e-01,4.020209819248828365e-01,9.992685435154291529e-01
1.024000000000000021e+01,2.820764987060614959e-01,4.032649791278690721e-01,9.653421685409872000e-01,-1.380476327947856019e-01,4.020843368473975832e-01,9.993832209036951353e-01
1.025000000000000000e+01,2.820763415030219656e-01,4.032656104440017208e-01,9.653426625836621922e-01,-1.380042346187273783e-01,4.021550397342061323e-01,9.995060633092109903e-01
1.025999999999999979e+01,2.820763460454584481e-01,4.032658638791566386e-01,9.653428554122682748e-01,-1.379618503580569144e-01,4.022322327792311469e-01,9.996360685908066701e-01
1.026999999999999957e+01,2.820764422647504266e-01,4.032658719871077824e-01,9.653428489293662818e-01,-1.379206733050795941e-01,4.023148984921645077e-01,9.997720162527092835e-01
1.027999999999999936e+01,2.820765890187243996e-01,4.032657775278792323e-01,9.653427477098199816e-01,-1.378809171792458044e-01,4.024019131383110848e-01,9.999125058198249372e-01
1.029000000000000092e+01,2.820767513582154162e-01,4.032655231090276904e-01,9.653425212558623958e-01,-1.378428543802371342e-01,4.024921119323296992e-01,1.000055981467420141e+00
1.030000000000000071e+01,2.820768891482102192e-01,4.032650925381459639e-01,9.653421689037506859e-01,-1.378068648885730774e-01,4.025843593490796013e-01,1.000200762914908559e+00
1.031000000000000050e+01,2.820770133067045937e-01,4.032644126573373122e-01,9.653416396498145646e-01,-1.377731998368812438e-01,4.026773983983319427e-01,1.000345057230933143e+00
1.032000000000000028e+01,2.820771938544421320e-01,4.032634485488106879e-01,9.653408979174999960e-01,-1.377421117627323777e-01,4.027700040892248645e-01,1.000486999401100752e+00
1.033000000000000007e+01,2.820775018352793539e-01,4.032622228570210132e-01,9.653399470707352270e-01,-1.377139043745896074e-01,4.028609908300658793e-01,1.000624651638980733e+00
1.033999999999999986e+01,2.820779585496220321e-01,4.032608170186511298e-01,9.653388392306524457e-01,-1.376889265198556755e-01,4.029491988088037546e-01,1.000756000659960954e+00
1.034999999999999964e+01,2.820785625273063979e-01,4.032592965386662121e-01,9.653376196505258910e-01,-1.376675341312609824e-01,4.030335003757349321e-01,1.000878988638089995e+00
1.035999999999999943e+01,2.820793010194521111e-01,4.032577060630654353e-01,9.653363214485330968e-01,-1.376500875834672510e-01,4.031127942367574435e-01,1.000991526302330792e+00
1.037000000000000099e+01,2.820801561036326288e-01,4.032560753662690067e-01,9.653349686723837753e-01,-1.376369524455930693e-01,4.031859985670407931e-01,1.001091502919081222e+00
1.038000000000000078e+01,2.820810629784804568e-01,4.032544773402566007e-01,9.653336291258518553e-01,-1.376263891482497892e-01,4.032488773116655323e-01,1.001176422243633013e+00
1.039000000000000057e+01,2.820817749481279169e-01,4.032532178842529458e-01,9.653325771342513573e-01,-1.376121507899531748e-01,4.032920878736079850e-01,1.001244741013562978e+00
1.040000000000000036e+01,2.820820794778460816e-01,4.032526062589417148e-01,9.653320758821613001e-01,-1.375919347931538750e-01,4.033141438318364469e-01,1.001298679067262665e+00
1.041000000000000014e+01,2.820821048996249303e-01,4.032525274473564014e-01,9.653320285029224346e-01,-1.375666665454452209e-01,4.033186749626484491e-01,1.001342189259483817e+00
1.041999999999999993e+01,2.820818951572178213e-01,4.032530178088103989e-01,9.653324465581409886e-01,-1.375386269827384433e-01,4.033108494552354317e-01,1.001379316760086846e+00
1.042999999999999972e+01,2.820813330539795327e-01,4.032541405765209808e-01,9.653333852619184752e-01,-1.375104586313293242e-01,4.032958249045198174e-01,1.001413588971264756e+00
1.043999999999999950e+01,2.820804294113712918e-01,4.032557962818556496e-01,9.653347661799444035e-01,-1.374844743398919433e-01,4.032778818978587365e-01,1.001447791169591817e+00
1.045000000000000107e+01,2.820792819456733325e-01,4.032577936232380478e-01,9.653364333093814587e-01,-1.374624530562830182e-01,4.032602344161687058e-01,1.001483965623845229e+00
1.046000000000000085e+01,2.820780223312880364e-01,4.032599161093896045e-01,9.653382081993753250e-01,-1.374456199630850195e-01,4.032451056278198998e-01,1.001523511190185678e+00
1.047000000000000064e+01,2.820767820229669876e-01,4.032619636472767333e-01,9.653399246563904024e-01,-1.374347031926822227e-01,4.032338946815476888e-01,1.001567304890508048e+00
1.048000000000000043e+01,2.820756729897567761e-01,4.032637744660237389e-01,9.653414472863515172e-01,-1.374300203638286477e-01,4.032273622320544093e-01,1.001615815193326764e+00
1.049000000000000021e+01,2.820747792212445759e-01,4.032652331226102560e-01,9.653426785081646866e-01,-1.374315698432212463e-01,4.032257997855207554e-01,1.001669195482292940e+00
1.050000000000000000e+01,2.820741552563405530e-01,4.032662695611943238e-01,9.653435581238190011e-01,-1.374391144382235697e-01,4.032291751190402729e-01,1.001727356254282997e+00
1.050999999999999979e+01,2.820738289994294545e-01,4.032668530721160161e-01,9.653440585732843138e-01,-1.374522529563018958e-01,4.032372393836705093e-01,1.001790017924629073e+00
1.051999999999999957e+01,2.820737760658910687e-01,4.032670132930055162e-01,9.653442032540340279e-01,-1.374704765072971291e-01,4.032496143707300917e-01,1.001856747268517145e+00
1.052999999999999936e+01,2.820738890686951827e-01,4.032669635764071225e-01,9.653441552851175222e-01,-1.374932159321574365e-01,4.032658574170178700e-01,1.001926984623454420e+00
1.054000000000000092e+01,2.820740946674624161e-01,4.032667883684081245e-01,9.653439862016220951e-01,-1.375198550721372370e-01,4.032854851728649437e-01,1.002000057881909045e+00
1.055000000000000071e+01,2.820743483915000294e-01,4.032664117144261762e-01,9.653436548315528221e-01,-1.375497717696792799e-01,4.033080239505224540e-01,1.002075197876819646e+00
1.056000000000000050e+01,2.820746138401092340e-01,4.032658538588543284e-01,9.653431853267794294e-01,-1.375824460828235785e-01,4.033330860716234367e-01,1.002151545375468134e+00
1.057000000000000028e+01,2.820749774073206817e-01,4.032650657264943428e-01,9.653425305536451617e-01,-1.376172186589553204e-01,4.033601920460468393e-01,1.002228150717188626e+00
1.058000000000000007e+01,2.820755199271577363e-01,4.032640216163924096e-01,9.653416587188113906e-01,-1.376534050990022851e-01,4.033889044614503150e-01,1.002304007399195118e+00
1.058999999999999986e+01,2.820762721347924162e-01,4.032627255670361288e-01,9.653405672313173369e-01,-1.376903620713989806e-01,4.034188322181249120e-01,1.002378041306375422e+00
1.059999999999999964e+01,2.820772340123427480e-01,4.032611991400683604e-01,9.653392711326553854e-01,-1.377274772513274459e-01,4.034496291959144276e-01,1.002449118738969247e+00
1.060999999999999943e+01,2.820783882988703306e-01,4.032594726082162628e-01,9.653377947121619673e-01,-1.377641639752625602e-01,4.034809859729505677e-01,1.002516056118591070e+00
1.062000000000000099e+01,2.820797087161444061e-01,4.032575838251921119e-01,9.653361692328921162e-01,-1.377998601512964438e-01,4.035126218665567865e-01,1.002577629230786638e+00
1.063000000000000078e+01,2.820811627413425948e-01,4.032555919983550341e-01,9.653344418512765923e-01,-1.378340334096183617e-01,4.035442764360618884e-01,1.002632580667128126e+00
1.064000000000000057e+01,2.820826655070541311e-01,4.032536069564923165e-01,9.653327098225632508e-01,-1.378640902373963750e-01,4.035723069051019851e-01,1.002679247827894526e+00
1.065000000000000036e+01,2.820839036136417177e-01,4.032520372701885458e-01,9.653313315232129321e-01,-1.378835096885145384e-01,4.035867654895615164e-01,1.002716282093526923e+00
1.066000000000000014e+01,2.820845593303493160e-01,4.032512802980240951e-01,9.653306513853920912e-01,-1.378906838699052173e-01,4.035847142736981863e-01,1.002745011561833266e+00
1.066999999999999993e+01,2.820847116897970408e-01,4.032512272219451743e-01,9.653305887943871566e-01,-1.378878761278466147e-01,4.035681978087112820e-01,1.002767970665761510e+00
1.067999999999999972e+01,2.820844617307663449e-01,4.032518627755655172e-01,9.653311089578668902e-01,-1.378788749434318728e-01,4.035409627199693650e-01,1.002787725439782118e+00
1.068999999999999950e+01,2.820837006283611892e-01,4.032531836320010221e-01,9.653322199191924913e-01,-1.378679241469864813e-01,4.035070301724061337e-01,1.002806412167786654e+00
1.070000000000000107e+01,2.820824651483762602e-01,4.032550464133923818e-01,9.653338082094720107e-01,-1.378588183689916646e-01,4.034698304148923165e-01,1.002825625843718482e+00
1.071000000000000085e+01,2.820808900215754367e-01,4.032572367985039485e-01,9.653356945778071019e-01,-1.378545861444160914e-01,4.034319856462956766e-01,1.002846465466525228e+00
1.072000000000000064e+01,2.820791482151810969e-01,4.032595279522246390e-01,9.653376849265333792e-01,-1.378574217210369324e-01,4.033953434599201748e-01,1.002869635439795903e+00
1.073000000000000043e+01,2.820774112251082100e-01,4.032617166413049459e-01,9.653396024586110569e-01,-1.378687334017463795e-01,4.033611016061147136e-01,1.002895548083059030e+00
1.074000000000000021e+01,2.820758259824809877e-01,4.032636417327002953e-01,9.653413047139934866e-01,-1.378892473100208349e-01,4.033299565559207989e-01,1.002924407706743404e+00
1.075000000000000000e+01,2.820745041925706298e-01,4.032651901714372489e-01,9.653426896895767051e-01,-1.379191303906285859e-01,4.033022432230641829e-01,1.002956271429134461e+00
1.075999999999999979e+01,2.820735201713107654e-01,4.032662949532319629e-01,9.653436948417044583e-01,-1.379581119062715244e-01,4.032780520755656628e-01,1.002991088795986974e+00
1.076999999999999957e+01,2.820729138433333283e-01,4.032669285892173661e-01,9.653442919960012469e-01,-1.380055928791859010e-01,4.032573240477954624e-01,1.003028724931792182e+00
1.077999999999999936e+01,2.820726868347668836e-01,4.032671182658032483e-01,9.653444979714296270e-01,-1.380607398912042649e-01,4.032399173097458434e-01,1.003068972005178638e+00
1.079000000000000092e+01,2.820727268423891543e-01,4.032670751144158960e-01,9.653444748003278120e-01,-1.381225652494240952e-01,4.032256633241338428e-01,1.003111552938597439e+00
